Text;finals;last_word
Лиш думку думаю,;аю;дума^ю
Як зацвисти маю.;аю;ма^ю
Зацвиту біленько, –;о ;біле^нько
"Всі ня люди знают;";ют;зна^ют
Простигну червоно, –;о ;черво^но
Гілля обламают.;ют;облама^ют
Простигну червоно, –;о ;черво^но
Гілля обламают.;ют;облама^ют
Коник вороненький;ий;вороне^нький
Підківками грозит,;ит;гро^зит
Козак молоденький;ий;молоде^нький
Отамана просит:;ит;про^сит
Козак молоденький;ий;молоде^нький
Отамана просит:;ит;про^сит
– Ой ти, пане милий,;ий;ми^лий
Пане отамане,;не;отама^не
Пусти на вулицю, –;ю ;вули^цю
Там дівчина моя.;оя;мо^я
Пусти на вулицю, –;ю ;вули^цю
Там дівчина моя.;оя;мо^я
– Їдь, козаче, собі;бі;со^бі
Та й не обавляйся, –;я ;обавля^йся
За штири неділі;лі;неді^лі
Додому вертайся.;ся;верта^йся
За штири неділі;лі;неді^лі
Додому вертайся.;ся;верта^йся
Ой приїхав козак;ак;ко^зак
Під широку браму,;му;бра^му
Пристав до лужечку,;ку;луже^чку
Став ї цюлювати.;ти;цюлюва^ти
Пристав до лужечку,;ку;луже^чку
Став ї цюлювати.;ти;цюлюва^ти
– Щоб тя цюлювала;ла;цюлюва^ла
Лихая година, –;а ;годи^на
Відцуралась мене;не;ме^не
Вся моя родина.;на;роди^на
Відцуралась мене;не;ме^не
Вся моя родина.;на;роди^на
Відцурaвся отец;ец;о^тец
Ще й рідная мати,;ти;ма^ти
Через тя, козаче,;че;коза^че
Мушу я вмерати.;ти;вмера^ти
Через тя, козаче,;че;коза^че
Мушу я вмерати.;ти;вмера^ти
– Не вмирай, дівчино,;но;дівчи^но
Господь Бог з тобою,;ою;тобо^ю
Коли б видужала-сь, –;ь ;видужа^лась
Возьму слюб з тобою.;ою;тобо^ю
Коли б видужала-сь, –;ь ;видужа^лась
Возьму слюб з тобою.;ою;тобо^ю
Ой на горі церква, –;а ;це^рква
Дзвони задзвонили,;ли;задзвони^ли
Молода дівчина;на;дівчи^на
З нелюбом шлюб брала.;ла;бра^ла
Молода дівчина;на;дівчи^на
З нелюбом шлюб брала.;ла;бра^ла
– Ой слюбе мій, слюбе,;бе;слю^бе
Що то з сего буде?;де;бу^де
Він мене не любе, –;е ;лю^бе
Бити мене буде.;де;бу^де
Він мене не любе, –;е ;лю^бе
Бити мене буде.;де;бу^де
ЧЕРВОНА КАЛИНО;но;кали^но
– Червона калино,;но;кали^но
Чого в лузі стоїш, да гей,;ей;ге^й
Чого в лузі стоїш,;їш;стої^ш
Чом не процвітаєш?;єш;процвіта^єш
Чого в лузі стоїш,;їш;стої^ш
Чом не процвітаєш, да гей,;ей;ге^й
Чи сонця боїся,;ся;бої^ся
Чи дощу чекаєш?;єш;чека^єш
– Сонця не боюся,;ся;бою^ся
Дощу не чекаю, да гей,;ей;ге^й
Стою та й думаю,;аю;дума^ю
Що зацвісти маю.;аю;ма^ю
Зацвіту біленько, –;о ;біле^нько
Мене люди знають, да гей,;ей;ге^й
Зацвіту червоно, –;о ;черво^но
З гіллям обламають.;ть;облама^ють
ОЙ У ЛУЗІ НА КАЛИНІ;ні;кали^ні
Ой у лузі на калині;ні;кали^ні
Колихала наша Ганя;ня;га^ня
Дві дитини.;ни;дити^ни
Колихала ще й плакала:;ла;плака^ла
– Чого ж бо я, молоденька,;ка;молоде^нька
Дочекала?;ла;дочека^ла
Дочекала дві прислузі,;зі;прислу^зі
Тепер моя голівонька;ка;голіво^нька
Завжди в тузі.;зі;ту^зі
– Сестро моя, сестро рідна,;на;рі^дна
Поколиши моїх діток, –;к ;ді^ток
Бо я бідна.;на;бі^дна
– Ой рада б я колихати,;ти;колиха^ти
Буде отець, буде мати;ти;ма^ти
Нарікати.;ти;наріка^ти
Ой у лісі на дубочку;ку;дубо^чку
Повішу я колисочку;ку;колисо^чку
На шнурочку.;ку;шнуро^чку
Буде вітер повівати,;ти;повіва^ти
Буде моїх малих діток;ок;ді^ток
Колихати.;ти;колиха^ти
Однe візьму, одне кину,;ну;ки^ну
Сама пійду на Вкраїну;ну;вкраї^ну
Та й загину.;ну;заги^ну
ОЙ У ЛУЗІ ПРИ КАЛИНІ;ні;кали^ні
Ой у лузі при калині,;ні;кали^ні
Колисала Ганнусенька;ка;ганнусе^нька
Дві дитині.;ні;дити^ні
Колисала Ганнусенька;ка;ганнусе^нька
Дві дитині.;ні;дити^ні
Колисала і плакала:;ла;плака^ла
– Чого ж я ся, милий Боже,;же;бо^же
Дочекала?;ла;дочека^ла
– Чого ж я ся, милий Боже,;же;бо^же
Дочекала?;ла;дочека^ла
Дочекала дві послузі;зі;послу^зі
Чи куда йду, чи що роблю;лю;ро^блю
– Серце в тузі.;зі;ту^зі
Чи куда йду, чи що роблю;лю;ро^блю
– Серце в тузі.;зі;ту^зі
– Ой сеструню ж моя рідна,;на;рі^дна
Поколиши моє дитя,;тя;ди^тя
Бо я бідна.;на;бі^дна
Поколиши моє дитя,;тя;ди^тя
Бо я бідна.;на;бі^дна
– Ой волю я серпом жати,;ти;жа^ти
Ніж я маю твоє дитя;тя;ди^тя
Колисати.;ти;колиса^ти
Ніж я маю твоє дитя;тя;ди^тя
Колисати.;ти;колиса^ти
Серпом жати не зможуся,;ся;зможу^ся
Твоє дитя колисати;ти;колиса^ти
Стидаюся.;ся;стидаю^ся
Твоє дитя колисати;ти;колиса^ти
Стидаюся.;ся;стидаю^ся
Серпом ріжу, юрком в'яжу,;жу;вя^жу
На полудне відпочину,;ну;відпочи^ну
Спати ляжу;жу;ля^жу
На полудне відпочину,;ну;відпочи^ну
Спати ляжу;жу;ля^жу
