poem_id;pos;sentence;lemma;upos
doc5366;2;старий жандар;жандар;NOUN
doc5369;1;Дочко моя, Марусино;дочка;NOUN
doc5369;2;Дочко моя, Марусино;мій;DET
doc5369;4;Дочко моя, Марусино;Марусина;NOUN
doc5371;1;Доню моя, Марусино;Доня;NOUN
doc5371;2;Доню моя, Марусино;мій;DET
doc5371;4;Доню моя, Марусино;Марусина;NOUN
doc5372;1;Доню моя, доню моя, доню моя гожа;Доня;NOUN
doc5372;2;Доню моя, доню моя, доню моя гожа;мій;DET
doc5372;4;Доню моя, доню моя, доню моя гожа;доня;NOUN
doc5372;5;Доню моя, доню моя, доню моя гожа;мій;DET
doc5372;7;Доню моя, доню моя, доню моя гожа;доня;NOUN
doc5372;8;Доню моя, доню моя, доню моя гожа;мій;DET
doc5372;9;Доню моя, доню моя, доню моя гожа;гіж;ADJ
doc5374;1;старий Бондар;старий;ADJ
doc5374;2;старий Бондар;Бондар;NOUN
doc5376;1;пан Каньовський;пан;NOUN
doc5376;2;пан Каньовський;Каньовський;NOUN
doc5381;1;моя мамо;мій;DET
doc5381;2;моя мамо;мама;NOUN
doc5384;1;моя доню;мій;DET
doc5384;2;моя доню;доня;NOUN
doc5399;1;моя мила;мій;DET
doc5399;2;моя мила;минути;ADJ
doc5403;1;пан Сінкевич;пан;NOUN
doc5403;2;пан Сінкевич;Сінкевич;NOUN
doc5404;1;пан Сінкевич;пан;NOUN
doc5404;2;пан Сінкевич;Сінкевич;NOUN
doc5405;1;Немирівно;Немирівно;NOUN
doc5409;1;пан Сінкевич;пан;NOUN
doc5409;2;пан Сінкевич;Сінкевич;NOUN
doc5410;1;пан Сінкевич;пан;NOUN
doc5410;2;пан Сінкевич;Сінкевич;NOUN
doc5420;1;кров червона;кров;NOUN
doc5420;2;кров червона;червоний;ADJ
doc5425;1;Ой ти, козаче, ти, сивий соколю;ой;INTJ
doc5425;2;Ой ти, козаче, ти, сивий соколю;ти;PRON
doc5425;4;Ой ти, козаче, ти, сивий соколю;козаче;NOUN
doc5425;6;Ой ти, козаче, ти, сивий соколю;ти;PRON
doc5425;8;Ой ти, козаче, ти, сивий соколю;сивий;ADJ
doc5425;9;Ой ти, козаче, ти, сивий соколю;соколя;NOUN
doc5427;1;Ой ти, дівчино, ти, сивая утко;ой;INTJ
